HIP	Vmag	_RA.icrs	_DE.icrs
 	mag	deg	deg
------	-----	------------	------------
747	8.77	2.29255804	44.72176471
748	9.25	2.2961282	21.05934974
749	9.3	2.29796053	-31.47727696
750	10.63	2.2985425	44.72267406
751	9.9	2.30378674	42.25441739
752	9.89	2.30407805	-0.7521777
753	9.33	2.31156706	32.47646407
754	7.78	2.31561333	25.2819606
755	7.02	2.31980326	65.07089173
756	11.26	2.32612738	-37.38306133
757	8.89	2.32735978	-59.06039333
758	9.6	2.32961179	-41.88639899
759	7.07	2.33101814	17.53392161
760	6.01	2.3340655	79.71454544
761	5.42	2.33778595	-27.98792818
762	9.11	2.34738933	-41.04453388
763	8.24	2.34698981	58.6658949
764	8.97	2.34952019	14.41764424
765	3.88	2.35267495	-45.74742618
766	8.59	2.352406	0.07199738
767	7.17	2.364934	46.38787202
768	7.94	2.36730405	19.11579276
769	7.27	2.36681407	1.24403549
770	9.59	2.36750323	-12.03519548
771	7.94	2.37676112	-10.18754188
772	8.52	2.37786503	-34.11086251
773	7.59	2.37925175	19.55909394
774	9.17	2.38434435	-40.64944439
775	8.08	2.39205563	-66.0297931
776	9.8	2.39555349	-46.37514144
777	8.92	2.39672406	-21.38186197
778	9.91	2.40127595	-51.73707696
779	9.42	2.4015067	62.66781746
780	8.84	2.40178579	26.68203189
781	10.15	2.40220942	51.5669092
782	8.37	2.41404611	-56.19182292
783	9.33	2.41559369	-32.07893047
784	9.35	2.42193067	57.25958324
785	7.4	2.42227991	-63.58978906
786	8.35	2.42321511	-37.31486868
787	9.53	2.432714	-31.82550516
788	9.59	2.432055	-3.67841584
789	10.05	2.44291448	36.47375767
791	8.57	2.4523291	-40.89293394
790	8.48	2.4520463	19.38116678
792	8.43	2.45288638	-6.84121094
793	8.45	2.45814576	53.52658381
794	8.84	2.45865212	-33.78902436
796	11.18	2.46414026	61.51403989
795	8.64	2.46520151	8.45316936
797	8.42	2.46580908	11.41619757
798	6.34	2.46715583	-62.29679433
800	7.93	2.46843325	51.42302019
799	8.36	2.46855449	12.71082847
801	8.32	2.47009114	-50.26782237
802	7.77	2.47915247	4.83250825
803	6.84	2.47925234	-2.56126599
804	8.78	2.48516867	-78.59060028
805	7.19	2.48655355	-44.66644012
806	8.5	2.48797434	4.16610434
807	8.82	2.48927697	8.57694088
808	9.04	2.49022622	43.43835829
809	7.93	2.49224409	-65.35711042
810	7.66	2.49625014	-25.87470839
811	10.07	2.50216021	-28.48242763
812	9.03	2.50682098	44.10966214
813	5.54	2.50917617	11.14581307
814	5.29	2.50906524	-82.22404699
815	8.13	2.51074557	-63.29676999
817	7.51	2.5133036	46.39031366
816	9.08	2.51355888	-77.48042432
818	7.1	2.51386751	-8.97415311
819	7.88	2.51857187	-79.0018476
820	9.4	2.5199698	86.02305765
821	9.06	2.51991323	33.53944068
822	8.38	2.52280807	84.15199229
823	10.65	2.52189593	38.41492829
824	7.77	2.5228785	25.19790787
825	8.5	2.52786348	50.80682585
826	8.61	2.52800405	47.30683574
827	10.05	2.52812132	-28.33779268
828	8.71	2.53023941	39.64889129
830	9.37	2.53284969	-15.17711873
829	6.97	2.53340406	-78.30071698
831	8.56	2.53898941	-49.14337421
832	9.34	2.54231429	-33.28104793
833	9.47	2.5433657	-19.98357866
834	8.11	2.54360277	64.64671499
835	8.91	2.55428171	25.52675325
836	7.83	2.5587584	60.02604691
837	8.95	2.56801765	50.8848982
838	7.2	2.56859443	52.2551367
839	9.37	2.5746672	-70.83689479
840	5.84	2.57862406	-5.24858764
841	5.01	2.58019098	46.07227168
842	9.81	2.58569907	-22.76917159
843	9.27	2.58678025	18.65037781
844	9.5	2.58887762	-48.14358343
845	9.32	2.59503059	-43.52292308
846	8.92	2.59615034	-13.9839547
847	8.38	2.59602924	-11.78585319
848	7.74	2.60038165	58.48948001
849	8.6	2.60389954	-6.03972036
850	9.49	2.6069592	-30.47908332
851	8.35	2.60969031	-14.45233414
852	7.11	2.61149376	28.65288127
853	9.87	2.61448013	-73.64942667
854	8.98	2.61842138	13.59495971
855	7.75	2.62080961	51.91234631
856	8.24	2.6232189	15.23177045
857	6.74	2.62367037	57.16549458
858	6.83	2.63499513	33.13088444
859	7.7	2.64264925	52.31670939
860	6.7	2.64441748	59.67340678
861	8.67	2.65274851	-41.11864192
862	9.94	2.65646973	-49.28149711
863	8.73	2.65791347	-63.634331
864	9.63	2.65885487	16.84402289
865	6.66	2.66064615	-73.22438924
866	8.29	2.66147285	56.05612549
867	8.47	2.6630317	12.82023068
868	8.16	2.66362442	2.30068094
869	8.97	2.66961574	13.22300072
870	7.51	2.66968176	2.05554178
871	8.97	2.67527786	54.89149278
872	8.55	2.67693588	-54.40033372
873	5.84	2.67847777	-12.57989671
874	7.85	2.68809917	58.01830767
875	8.68	2.69121558	-38.76891614
877	8.05	2.69306206	55.34280729
876	8.27	2.69319514	58.76951659
878	7.68	2.6935187	-21.93359516
879	9.4	2.69507582	-73.50749333
880	7.77	2.69525091	37.47390229
881	6.89	2.69542064	-34.86071509
882	7.55	2.69666472	32.24257543
883	8.27	2.69728831	-57.48639654
884	8.16	2.70057922	51.17786072
885	8.07	2.70142374	49.01074865
886	7.91	2.7020209	30.68562152
887	7.71	2.72285491	-13.90280392
888	10.16	2.72519063	-31.21530491
889	8.41	2.73361318	48.11040736
891	8.88	2.7333418	-42.25160213
890	9.64	2.73343826	64.96317703
892	7.93	2.73722627	-2.07456256
893	7.78	2.74144931	-18.57293397
894	8.9	2.74228083	52.44273892
895	8.55	2.75580907	29.55045771
896	9.15	2.76526213	13.75038516
897	10.86	2.7692135	-5.78396969
898	11.55	2.76928893	5.20883008
899	9.08	2.76875511	-10.877867
900	7.44	2.77352391	4.13309264
901	10.35	2.77876309	26.33796123
902	6.68	2.78272723	57.58794136
903	8.85	2.78812043	-87.41422565
904	8.9	2.78762144	-7.37627214
905	8.24	2.7889078	49.54665445
906	6.74	2.79019421	-3.32138885
907	10.75	2.80960052	6.18044895
908	8.44	2.81150066	10.63604273
909	7.69	2.8153033	7.94814409
910	4.89	2.81607181	-15.46797744
911	11.8	2.82351076	-20.72521137
912	8.88	2.82296651	-29.64051701
913	7.7	2.82438057	-40.37269081
914	8.6	2.82509457	-32.80043846
915	8.44	2.83163864	-32.40388163
916	9.5	2.83810899	58.34991597
917	9.03	2.84077144	50.84307751
918	7.15	2.84245516	74.48454305
919	7.95	2.84349154	30.44957497
920	8.23	2.85178729	23.81822432
921	9.81	2.85191231	-8.35906248
922	8.48	2.87221672	-18.70689864
923	9.33	2.87256907	35.93108198
924	8.97	2.87842406	-49.62929913
925	8.08	2.87916702	-1.12335167
926	7.47	2.87969038	40.39895168
927	8.34	2.88112642	-55.74967784
928	7.75	2.88146853	-34.46009272
929	8.34	2.88784736	-58.90984119
930	5.41	2.89341697	-27.79973666
931	7.56	2.89670821	-3.07802531
932	6.93	2.89718436	-18.600657
933	10.03	2.89822433	7.12149049
935	8.69	2.89849273	33.68029694
934	9.04	2.89914223	-57.47254905
936	8.32	2.89870913	-5.06816392
937	7.85	2.90174851	-23.63236018
938	7.21	2.90289932	-80.17373378
939	8.98	2.90337462	-17.96891923
940	7.09	2.90477841	58.21182962
941	8.85	2.90537411	-72.27549119
942	9.21	2.9060674	63.44313612
943	8.61	2.90605315	10.32833354
944	7.91	2.90869554	-49.65602688
945	7.47	2.91223697	55.96146074
946	8.65	2.91589902	28.22516597
947	8.53	2.92010467	-9.70280046
948	9.92	2.92352857	-39.22994904
949	8.09	2.92431287	54.33549827
950	5.24	2.93336928	-35.13311958
951	7.06	2.93642777	57.2715199
952	8.45	2.94075877	27.51019004
953	8.73	2.9463421	-33.23411891
954	7.45	2.94804298	9.13996252
955	9.02	2.95085883	-17.55772276
956	7.51	2.958856	28.42334737
957	7.32	2.96020988	66.12634482
958	8.17	2.96087553	-54.20994223
959	9.45	2.96177392	50.98925872
960	9.72	2.96235979	-19.70330669
961	9.34	2.96237737	-35.54699812
962	8.75	2.97497581	-11.16491167
963	9.32	2.97800189	-33.03740608
964	7.91	2.97831719	-22.81768877
965	7.49	2.98073048	-75.47682839
966	6.53	2.98356939	-42.17214423
967	6.18	2.9961879	48.15239646
968	8.69	2.99706959	-0.22970119
969	6.58	3.00573047	23.47174939
970	7.8	3.0058173	-54.75088085
971	7.19	3.00603942	28.6065
972	8.17	3.00814176	48.68013584
973	6.56	3.01258669	-13.81317915
974	8.73	3.01676621	27.09895361
975	7.62	3.02191567	-58.52516639
976	8.66	3.02299991	-7.08872051
979	8.68	3.02536624	-54.36539565
978	8.2	3.0252429	39.03884463
977	8.96	3.02539093	-7.70200999
980	7.36	3.0284418	47.49110099
981	6.87	3.03370206	53.62388777
982	7.6	3.03646344	48.18225139
983	5.29	3.04160825	-17.93827767
984	9.12	3.04311582	46.77490739
985	8.25	3.05400726	-27.78453975
986	7.43	3.05806989	39.90157789
987	8.88	3.05807105	-15.16462402
988	7.95	3.06581865	43.8182051
989	7.69	3.06614869	22.55673499
990	8.94	3.07189135	-50.70036327
991	10.58	3.07671015	-40.64563694
992	10.05	3.08220825	-57.50597271
993	8.88	3.09235807	-8.70977445
994	9	3.1054666	-61.60582498
995	8.24	3.10992424	45.95958707
996	8.18	3.1180527	20.23434548
997	9.91	3.12430937	-56.41334239
998	8.88	3.12476624	32.20391326
999	8.44	3.12629962	14.56352282
1000	8.73	3.12612714	-22.06731626
1001	9.12	3.12889564	-32.32077423
1002	9.23	3.13318239	-52.3335032
1003	8.66	3.13671757	-30.85983721
1004	8.88	3.13735057	24.63636869
1005	8.14	3.13814544	-11.6929833
1006	11.67	3.13963238	21.71343743
1008	7.44	3.14010571	44.59074299
1007	7.22	3.1414965	-88.36286879
1009	6.5	3.14235425	44.70719512
1010	10.07	3.1464907	-36.48601899
1011	7.01	3.14924358	44.31631292
1012	8.15	3.1531685	-13.61015257
1013	7.95	3.16218656	-26.85306201
1014	8.18	3.16243242	39.28797023
1015	10.72	3.16441639	9.5278021
1016	9.56	3.16480522	-59.50796974
1017	8.51	3.16612932	-61.31265106
1018	7.22	3.16806625	-1.22719535
1019	7.53	3.1691065	-43.16449046
1020	9.27	3.17272707	19.77120989
1021	10.78	3.18121348	65.54522542
1022	9.85	3.18742067	4.97531205
1023	7.34	3.18848439	57.22754056
1024	9.55	3.19092151	31.30966586
1025	8.19	3.19355444	27.10914275
1026	6.63	3.20017906	46.09540496
1027	8.63	3.20218045	15.56041289
1028	8.8	3.20680343	-31.89759218
1029	9.86	3.20780372	-47.51353213
1030	6.71	3.20935326	37.69365645
1031	7.22	3.20937614	-57.91260956
1032	8.49	3.22252213	-22.2642775
1033	7.37	3.22974616	-3.38154645
1034	10.51	3.23199221	-23.67897458
1035	8.84	3.23699106	35.6071998
1036	10.54	3.24686425	66.32206947
1037	8.39	3.24858431	29.39291892
1038	8.19	3.25030154	12.3309535
1039	7.94	3.25145391	55.85900553
1040	8.62	3.25198277	2.94964322
1041	10.59	3.25422856	72.52196818
1042	7.8	3.25502059	62.72807972
1043	7.17	3.25750599	49.92652418
1044	10.74	3.26072588	-45.17676737
1045	10.1	3.26530479	-24.95469487
1046	6.66	3.26632082	-22.47017326
1047	9.94	3.26711692	-23.93907893
1048	7.69	3.26783268	35.29154711
1049	7.62	3.26925565	37.41861378
1050	11.44	3.27098575	5.63141172
1051	8.75	3.27500371	20.19035724
1053	7.58	3.2845412	-7.6824864
1052	9.02	3.28818967	84.04421242
1054	9.03	3.28697029	-22.9355063
1055	10.41	3.28821576	20.38243031
1057	6.52	3.28959755	16.92145623
1056	8.17	3.28975673	-27.8135156
1058	7.57	3.29182757	-43.06517176
1059	10.01	3.29875924	11.72633046
1060	10.68	3.29990609	-30.34985397
1061	8.39	3.30052323	21.40528191
1062	8.05	3.30059168	-5.24205416
1063	6.63	3.30304253	62.04087815
1064	9.17	3.30458924	20.75275435
1065	7.55	3.30692917	-17.18467894
1066	7.21	3.30752782	-37.82287319
1067	2.83	3.30897012	15.1835959
1068	12.49	3.31592946	69.32688145
1069	7.44	3.3144505	-26.3253307
1070	8.83	3.32212553	19.52124037
1071	7.98	3.32364864	-23.73251018
1072	7.45	3.32632856	-20.61870324
1073	7.72	3.33067633	8.92986555
1074	5.78	3.33175776	-84.99397839
1075	7.32	3.33557517	49.72337629
1076	6.24	3.34967881	26.98754547
1077	10.24	3.35082459	65.61345972
1078	9.86	3.35265729	19.0713396
1079	8.72	3.3611021	27.04401488
1080	10.88	3.36300111	68.24821827
1081	8.44	3.36724801	-59.90521352
1082	10.68	3.366869	-0.14874261
1083	10.77	3.37115636	-36.82870209
1084	8.84	3.37687358	-65.94447473
1085	9.05	3.37884142	-40.35826333
1086	5.71	3.37850157	41.03536964
1087	9.58	3.38509047	0.84696174
1088	8.58	3.39168063	-29.57569372
1089	8.2	3.40091505	36.17091062
1090	7.98	3.40400768	47.19326757
1091	9.22	3.40437961	-68.1976763
1092	11.14	3.41130208	80.66578198
1093	7.26	3.41107422	42.9493904
1094	10.96	3.41371145	-28.30072056
1095	8.65	3.41868916	6.58039456
1096	5.94	3.42602016	-26.02234535
1097	8.99	3.42674349	-49.19840823
1098	8.08	3.42925142	18.6357246
1099	6.14	3.4349061	-26.28495899
1100	8.59	3.43516659	52.65872631
1101	6.97	3.43786611	-48.68418722
1102	6.86	3.43957713	-23.21478375
1103	7.41	3.44043642	8.19350382
1104	8.73	3.44253218	54.46459135
1105	8.07	3.44388368	64.86486618
1106	8.54	3.44407282	-48.43280386
1107	6.79	3.44823143	1.38358589
1108	8.96	3.45252672	16.58059024
1109	9.08	3.4557349	17.91819938
1110	9.48	3.45644061	25.55194227
1112	8.9	3.45931073	36.86027261
1111	9.09	3.45997571	-52.57097773
1113	8.76	3.47089112	-74.68828781
1114	7.15	3.47117563	-56.99967951
1115	7.39	3.48167884	-17.54536871
1116	8.93	3.48344553	-52.54573297
1117	8.74	3.48328147	-9.74249442
1118	6.91	3.4841418	59.99931868
1119	9.42	3.50041846	-10.95367304
1120	7.41	3.50512373	-3.90882396
1121	9.22	3.50534685	0.86868505
1122	8.79	3.5076151	41.98323253
1123	6.22	3.50950466	33.20603919
1124	7.17	3.51087234	76.02699888
1125	8.4	3.51200185	44.51207518
1127	8.6	3.51693343	-0.0333646
1126	6.97	3.51736898	-74.91200177
1129	10.11	3.51755103	-43.18888905
1128	8.36	3.51866407	-11.31158712
1130	9.23	3.52294537	6.87809602
1131	8.25	3.52489262	73.39093162
1132	7.7	3.52760738	60.72035201
1133	7	3.53762406	26.2587976
1134	7.32	3.54272533	-7.19912373
1135	8.6	3.54712063	13.55233758
1136	10.25	3.5504169	-26.09743422
1137	8.08	3.55451698	35.41808407
1138	7.84	3.55514693	-35.80840217
1139	7.7	3.56012223	55.28323517
1140	6.66	3.56128143	-55.0696617
1141	7.99	3.56923455	-8.83254072
1142	8.2	3.5770701	-68.91864191
1143	7.84	3.5800055	52.86098017
1144	7.42	3.5841794	-27.53143033
1145	10.2	3.58517943	-1.18466111
1146	6.63	3.58673068	-62.77195152
1147	6.89	3.58666748	-21.19696207
1148	8.51	3.58975983	60.34169743
1149	9	3.58949928	4.88583177
1151	9.42	3.59272958	-28.93466469
1150	7.72	3.5932354	76.0221667
1152	8.17	3.5983691	43.84593789
1153	7.19	3.60193089	-2.19799687
1154	8.93	3.60630955	-27.16990682
1155	8.08	3.60705565	-40.42016663
1156	8.23	3.61296091	16.64084374
1157	8.31	3.61452672	50.30238308
1158	5.13	3.61511753	-7.7805321
1159	10.17	3.61550247	-55.69675272
1160	9.54	3.61620008	-18.43149591
1161	6.95	3.61676102	-14.43178506
1162	9.17	3.61768031	56.25293161
1163	8.85	3.62653045	-16.6717642
1164	6.68	3.64056888	41.03264235
1165	8.77	3.64580034	-47.88142542
1166	9.49	3.64825076	-31.02333648
1167	8.27	3.64862253	53.82755942
1168	4.79	3.65068528	20.20670177
1169	7.03	3.6523496	1.29683872
1171	8.69	3.66008961	-46.61722771
1170	4.44	3.66006652	-18.93286561
1172	8.9	3.66185674	-43.83116353
1173	9.18	3.66285814	-39.7942768
1174	9.1	3.66370266	12.23637089
1175	8.71	3.66691062	-33.04595555
1176	6.63	3.66859618	-14.80523972
1177	7.92	3.67067303	-12.74821803
1178	8.1	3.6726133	51.6168642
1179	8.67	3.67295552	3.36389137
1180	8.4	3.67796352	64.56615916
1181	7.13	3.68459947	-46.03341474
1182	11.83	3.69064626	-39.2432131
1183	10.22	3.69686891	-28.97507396
1184	8.49	3.69955995	62.19626522
1185	6.82	3.70087305	-14.17769899
1186	9.89	3.70495819	-37.60906249
1187	10.04	3.70762863	-28.98736497
1188	8.62	3.70827138	23.79343447
1189	8.12	3.70900122	-0.30295352
1190	8.01	3.72260696	-32.15277666
1191	5.77	3.72714477	-9.56957107
1192	6.64	3.73234416	-3.0274124
1193	6.25	3.73291262	22.28422511
1194	7.06	3.73469609	21.5421118
1195	6.17	3.74275886	-34.90422288
1196	6.02	3.74516393	8.82096213
1197	7.58	3.74691092	8.81827148
1198	8.1	3.75001497	-36.16039506
1199	8.41	3.75001815	5.58827234
1200	8.16	3.75451744	66.11394657
1201	8.99	3.75581828	-16.05469317
1202	7.68	3.75793029	54.07844136
1203	9.09	3.76499222	-33.58408626
1204	7.67	3.76667304	52.6396011
1205	9.72	3.768328	33.57212644
1206	8.57	3.76930694	-68.53010008
1207	7.34	3.77824204	33.03045888
1208	6.34	3.77895988	31.53572466
1209	8.44	3.78073028	61.76719805
1210	9.09	3.78320502	-29.00639405
1211	7.99	3.78830378	34.86817622
1212	9.14	3.790091	-44.65058133
1213	9.91	3.79088532	58.42429089
1214	8.98	3.79112149	17.69167166
1215	6.35	3.79401779	27.28343979
1216	8.17	3.7965287	78.01730486
1217	8.71	3.8011199	-68.84958078
1218	8.39	3.80294803	-34.4951781
1219	8.66	3.80372388	27.61215002
1220	8.71	3.80515817	-24.48518104
1221	9.13	3.80646374	-42.1033685
1222	10.55	3.80971909	60.34046849
1223	9.4	3.81029245	-30.93504569
1224	10.36	3.81151401	53.07416058
1225	7.5	3.81286237	-40.09597719
1226	9.69	3.81300665	-40.09213242
1227	11.67	3.81340514	68.00649841
1228	8.7	3.8170876	-42.16500284
1229	8.35	3.81775221	45.1792138
1230	7.75	3.81777842	-6.13821378
1231	7.67	3.81832412	-16.75624763
1232	9.7	3.82371267	-42.49653172
1233	6.76	3.82430324	44.20339681
1234	7.33	3.83978927	28.58716907
1235	9.12	3.84146872	62.69622882
1236	7.89	3.84277096	-32.04527407
1237	8.53	3.85236306	-13.05443341
1238	8.79	3.85788091	-30.1691588
1239	9.46	3.8607111	24.06970247
1240	10.66	3.86404872	64.27515958
1241	9.11	3.86368972	-3.65419009
1242	11.49	3.86712296	-16.13380742
1243	7.65	3.87243258	-40.45469558
1244	9.16	3.87740361	52.0361356
1245	7.87	3.88537042	13.41940832
1246	9.08	3.88908363	-69.75148064
1247	7.45	3.89045841	50.05030361
1248	9.16	3.89269934	-24.3464613
1249	6.98	3.91094493	5.84384718
1250	8.78	3.92059164	-71.42610549
1251	10	3.92154162	-26.44234757
1252	8.93	3.92556499	-7.30651381
1253	9.44	3.92767484	11.60965196
1254	8.45	3.93175269	-35.15027918
1255	8.24	3.93721673	45.54388098
1256	8.57	3.93768833	39.02084441
1257	8.27	3.94218675	49.33016471
1258	8.54	3.94590487	-66.92405915
1259	7.9	3.95255209	59.44026319
1260	8.88	3.95388583	-11.99018841
1262	10.44	3.95938254	-24.12303333
1261	8.46	3.95954035	42.34392263
1263	10.83	3.96483428	60.43156526
1265	7.48	3.96509079	-5.60121548
1264	8.4	3.96516069	2.70227662
1266	9.05	3.96608055	-8.87626747
1267	8.64	3.97079988	58.32931548
1269	6.43	3.97852674	61.00017237
1268	6.49	3.97872374	-75.9116153
1270	8.77	3.9803321	-50.16735364
1271	9.88	3.98453402	-20.41614624
1272	7.13	3.98876064	4.25111615
1273	8.05	3.99387118	38.75895903
1274	8.57	3.99941788	-9.47956397
1275	9.76	4.00063618	-22.42159581
1278	8.43	4.00812056	-67.89941157
1277	8.39	4.00854721	14.70731448
1276	11.58	4.00830496	-48.26085209
1279	8.07	4.0107062	-42.67104187
1280	10.42	4.01102955	-43.11893594
1281	9.22	4.0135692	-71.25143446
1282	10.37	4.0139465	-25.65717017
1283	8.24	4.01538138	-58.77389803
1285	9.01	4.01950712	-14.05359796
1284	9.12	4.02227743	88.40119342
1286	7.59	4.02257323	8.11554082
1287	9.11	4.03384843	-37.5615268
1288	5.66	4.03694261	-31.4463941
1289	8.83	4.03928476	47.89284186
1290	9.35	4.04298736	-27.77831898
1291	9.02	4.04536191	55.86802395
1293	8.54	4.04551644	-63.16204139
1292	6.59	4.05282292	-79.85118159
1294	8.79	4.04826656	30.53257727
1296	6.35	4.05806563	76.95075506
1295	11.79	4.06097033	19.86045926
1297	8.92	4.06097012	35.17831896
1298	9.58	4.06897285	-22.57799495
1299	9.53	4.08290591	-33.46943579
1301	9.74	4.08693708	16.64636717
1300	9.74	4.0864143	71.93098889
1302	6.12	4.08970517	43.59504921
1303	8.69	4.09068553	-7.03011209
1304	8.78	4.09268404	-19.39960946
1306	7.9	4.09773795	-22.58801504
1305	9.07	4.09759717	-34.82931718
1307	7.88	4.10011099	-43.78013625
1308	11.06	4.10194024	-46.71983556
1309	7.18	4.10160415	-70.39236908
1310	7.22	4.1071228	53.94564092
1311	9.2	4.11525221	-36.79628925
1313	9.18	4.13046121	-56.22468938
1312	7.74	4.13119878	-66.69007449
1314	7.81	4.13481599	-55.46956347
1315	7.34	4.13526754	-32.76042837
1316	9.75	4.13972297	-38.83066712
1317	8.56	4.14008673	-17.89566341
1318	7.15	4.14159333	-13.4039038
1319	6.12	4.14183649	8.24015427
1320	8.32	4.14478439	15.83719977
1321	8.52	4.14627173	-1.52323122
1322	12.38	4.15239053	-50.26901054
1323	9.74	4.15591888	-21.60055776
1324	9.61	4.15910562	-4.97764006
1325	6.98	4.16426196	1.85060694
1326	8.15	4.16588536	11.93817495
1327	9.51	4.16652193	-39.49191314
1328	8.9	4.17032093	-30.43460878
1329	7.43	4.17352798	54.66014618
1330	6.67	4.17526754	-32.68843529
1331	6.5	4.17643017	-20.21006086
1332	9.67	4.17676261	-41.74983592
1333	6.99	4.17927056	36.62981249
1334	10.01	4.18069834	20.85669413
1335	8.58	4.18120309	41.84952464
1336	7.74	4.18554016	36.49150231
1337	8.32	4.18665937	47.27939854
1338	9.2	            	
1340	7.46	4.19024763	13.91680531
1339	6.51	4.19032459	10.24477797
1341	8.03	4.19690362	-46.57414261
1342	6.78	4.20157391	-78.78015363
1343	9.21	4.20723807	47.24402882
1344	10.04	4.21004796	32.45075148
1345	8.88	4.21169866	-49.62774059
1346	7.18	4.21560821	46.61427204
1347	8.67	4.21884539	81.66363666
1348	8.53	4.22044699	-14.71798309
1349	6.84	4.22456152	-52.65114872
1350	8.94	4.22441411	-7.19199081
1352	6.52	4.22482428	49.46191488
1351	9.23	4.22495855	-15.47424739
1353	6.95	4.22916178	23.25619334
1354	5.74	4.23768117	61.53318556
1355	7.88	4.23899597	63.55298528
1356	7.65	4.23981128	-58.1519328
1357	7.75	4.25081009	53.24326809
1358	9.36	4.2560686	21.77408548
1360	8.5	4.26030545	2.37145608
1359	7.8	4.2622447	84.95505569
1361	9.2	4.26264785	28.31431315
1362	9.01	4.2638949	-13.06109435
1363	7.61	4.27028445	56.90957213
1364	8.65	4.27134427	10.50212994
1365	8.38	4.27312104	-1.6530142
1366	4.61	4.27290947	38.68163564
1367	7.63	4.27359595	31.07417975
1368	8.99	4.27656076	40.94829526
1369	8.44	4.27867061	-12.04024065
1370	8.91	4.28120923	48.56455
1371	10.51	4.28586632	-36.67991452
1372	5.86	4.28768216	47.9474053
1373	10.18	4.29795102	18.17836626
1374	10.67	4.30033033	-18.30567606
1375	8.5	4.29978229	-61.25836243
1376	8.64	4.30077374	-44.36431332
1377	7.9	4.30187607	23.59760905
1378	9.51	4.30487395	-14.10916526
1380	8.83	4.315842	-4.4489698
1379	8.53	4.31588849	24.66130448
1381	7.93	4.31609025	54.98071327
1382	7.96	4.31886702	-43.85273356
1383	8.56	4.32806453	62.82587075
1384	9.06	4.32982144	2.47672591
1385	8.96	4.33252523	0.58985115
1386	11.54	4.33468367	29.18300647
1387	10.07	4.33963407	-71.91578871
1388	9.73	4.34042277	16.50842554
1389	10.51	4.34424369	18.85949946
1390	8.78	4.3431669	16.51040763
